,Titulo,Data,Cluster,Ano
10652,conservative opposition popular party win madrid ...,2021-05-05,2,2021
10653,"spain begin covid-19 vaccination under-60s : all latest campaign information , region region",2021-05-05,1,2021
10654,spain prolongs travel restrictions countries outside eu ...,2021-05-05,0,2021
10655,archived - pandemic continues slow decline across spain ...,2021-05-05,0,2021
10656,regional election win boost spanish conservative ' ambition,2021-05-05,2,2021
10657,nuevas obligaciones vuelos españa - actualidad ...,2021-05-05,2,2021
10658,"italy welcome eu tourists from mid-may , prime minister ...",2021-05-05,2,2021
10659,' i would like improve profile nurse spain ',2021-05-05,0,2021
10660,"las grandes marcas , reto reconectar cliente",2021-05-05,2,2021
10661,barcelona player hot water bbq messi 's,2021-05-05,2,2021
10662,vacuna ecuador : cuántas dosis nuevas comprado gobierno cuáles,2021-05-05,2,2021
10663,adultos mayores maltratados desorden ...,2021-05-05,2,2021
10664,¿por esteban andrada quedó ecuador ?,2021-05-05,2,2021
10665,hospital machala duplica número pacientes ...,2021-05-05,2,2021
10666,la provincia santa elena duplicó abril 2021 ...,2021-05-05,2,2021
10667,más médicos contratan atender pacientes covid ...,2021-05-05,2,2021
10668,colombianos residentes imbabura realizaron plantón ...,2021-05-05,2,2021
10669,siete persona heridas dejó accidente tránsito ...,2021-05-05,2,2021
10670,portoviejo busca reactivar economía servicios ...,2021-05-05,2,2021
10671,los luchadores ecuatorianos última chance ...,2021-05-05,2,2021
10672,argentina registra cifra alta muertes coronavirus,2021-05-06,1,2021
10673,vizzotti : “ toda persona van completar esquema ...,2021-05-06,2,2021
10674,¿ya ocurrió pico contagios segunda ola covid-19 argentina ?,2021-05-06,1,2021
10675,muere coronavirus papá ángela leiva : últimas noticias reacciones,2021-05-06,1,2021
10676,vizzotti nicolini reunieron ministro salud ...,2021-05-06,2,2021
10677,el gasto covid-19 argentina bajos región,2021-05-06,1,2021
10678,sputnik light : rusia autorizó vacuna sola dosis covid-19 eficaz nuevas variantes,2021-05-06,1,2021
10679,hisopados tiempo récord ezeiza : ¿innovación estafa ?,2021-05-06,2,2021
10680,la segunda dosis vacuna sinopharm eficacia 80 %,2021-05-06,2,2021
10681,"covid plasma : incógnita quién dan , cuándo ...",2021-05-06,2,2021
10682,una mujer grave covid-19 da luz bebé sano la fe valencia,2021-05-06,1,2021
10683,¿quién opone liberar patentes vacunas ...,2021-05-06,2,2021
10684,spain pours billion fight slice european electric ...,2021-05-06,0,2021
10685,spain defends plan introduce toll state highway,2021-05-06,0,2021
10686,así arritmia cardíaca habitual persona edad ángel gabilondo,2021-05-06,2,2021
10687,travelodge open new hotel spain year part multimillion euro expansion,2021-05-06,0,2021
10688,amazon delay prime day india canada covid ravage country,2021-05-06,2,2021
10689,validation manual care plan people hospitalized ...,2021-05-06,2,2021
10690,how many parent want covid vaccine kid ?,2021-05-06,2,2021
10691,cyprus updates entry rules arrivals from iceland & malta ...,2021-05-06,2,2021
10692,ecuador horarios fechas 7 8 ...,2021-05-06,2,2021
10693,enfermeros reclaman guayaquil estabilidad laboral,2021-05-06,2,2021
10694,"rusia presenta sputnik light , vacuna sola dosis",2021-05-06,2,2021
10695,corte nacional recurre interpol ubicar ...,2021-05-06,2,2021
10696,"simón cueva , próximo ministro finanzas , colaboró ...",2021-05-06,2,2021
10697,"36 familias tulcán , carchi , evacuadas ...",2021-05-06,2,2021
10698,ministro salud ofrece punto vacunación exprés ...,2021-05-06,2,2021
10699,federación médica ecuatoriana cámara comercio ...,2021-05-06,2,2021
10700,la inflación anual abril 2021 ecuador ubicó -1 ...,2021-05-06,2,2021
10701,álvaro noboa sacude redes sociales cambio 'look ',2021-05-06,2,2021
10702,el ministerio salud nación amplía población ...,2021-05-07,2,2021
10703,"restricciones 7 mayo : medidas amba , provincia ciudad buenos aires",2021-05-07,2,2021
10704,salvarezza franchi recorrieron nodo tecnológico ...,2021-05-07,2,2021
10705,se incorporan persona discapacidad dentro ...,2021-05-07,2,2021
10706,"una ex gremialista prófuga 2018 , internada covid-19 falsificando identidad quedó detenida",2021-05-07,1,2021
10707,murió brujo manuel : 61 años internado coronavirus,2021-05-07,1,2021
10708,covid-19 : sabrina calandrón santiago galar participaron ...,2021-05-07,1,2021
10709,equipos nacionales viajaron formosa acompañar ...,2021-05-07,2,2021
10710,cuáles anticuerpos “ traidores ” relacionados muerte covid-19,2021-05-07,1,2021
10711,coronavirus argentina : nuevo enemigo acorrala aún bares restaurantes,2021-05-07,1,2021
10712,spain back biden ’ s proposal vaccine patent waiver,2021-05-07,0,2021
10713,isabel díaz ayuso : spanish right 's saviour,2021-05-07,2,2021
10714,green list country : new rule england revealed,2021-05-07,2,2021
10715,covid-19 : under-40s get alternative jab astrazeneca,2021-05-07,1,2021
10716,key eu country rebuff biden sharing covid vaccine ...,2021-05-07,2,2021
10717,el club esports qlash vuelca españa abre ...,2021-05-07,2,2021
10718,spain put toll road bid eu fund,2021-05-07,0,2021
10719,cómo saber si va llover sencillos trucos,2021-05-07,2,2021
10720,sweden extends internal border controls until november 11 ...,2021-05-07,2,2021
10721,60-degree banking sitges-terramar circuit spain has ...,2021-05-07,0,2021
10722,7 mayo 2021 : ecuador suma 1.561 casos covid-19 ...,2021-05-07,1,2021
10723,más do millones alumnos inician clases virtuales ...,2021-05-07,2,2021
10724,ecuador negocia cerca 20 millones dosis anticovid-19 ...,2021-05-07,2,2021
10725,"ecuador , primer país latinoamericano firmar convenio ...",2021-05-07,2,2021
10726,ecuador : corte pide ubicar prófugo expresidente correa,2021-05-07,2,2021
10727,nace aerolínea sudamericana plenum crisis covid ...,2021-05-07,2,2021
10728,en quito registrado 28 718 intervenciones ...,2021-05-07,2,2021
10729,la oms aprueba uso emergencia vacuna china ...,2021-05-07,2,2021
10730,57 550 muertes inusuales 14 me pandemia ...,2021-05-07,2,2021
10731,¿el confinamiento aplicará celebración día ...,2021-05-07,2,2021
10732,vacuna israelí : cómo gestó acuerdo estudio eventual producción argentina,2021-05-08,2,2021
10733,'subestimaba covid jóvenes viva milagro ...,2021-05-08,2,2021
10734,secuelas covid persistente : cinco historias jóvenes ...,2021-05-08,2,2021
10735,cómo islandia ganó covid-19 utilizando sólo estrategias ciencia,2021-05-08,1,2021
10736,65 nuevos contagios covid junín,2021-05-08,2,2021
10737,drdo oral drug 2-dg approved for emergency use for covid-19 treatment,2021-05-08,1,2021
10738,anushka and virat “ overwhelmed ” as they manage to raise 3.6 crore for frontline workers,2021-05-08,2,2021
10739,sara ali khan donates to sonu sood foundation to help purchase oxygen cylinders,2021-05-08,2,2021
10740,popular rj and film critic stutee ghosh ’ s ailing father dies of covid-19 complications,2021-05-08,1,2021
10741,bse odisha class 10 modalities and criteria for results released,2021-05-08,2,2021
10742,lewis hamilton consigue pole position número 100 gp españa ; checo pérez largará octavo,2021-05-08,2,2021
10743,espanyol seal instant return laliga santander,2021-05-08,2,2021
10744,"covid-19 : l ’ ue approuve accord avec pfizer/biontech pour 1,8 milliard vaccins",2021-05-08,1,2021
10745,dgt reveals three exception defends motorway toll spain,2021-05-08,0,2021
10746,anushka and virat “ overwhelmed ” as they manage to raise 3.6 crore for frontline workers,2021-05-08,2,2021
10747,drdo oral drug 2-dg approved for emergency use for covid-19 treatment,2021-05-08,1,2021
10748,holidays 2021 boost irish sunseekers spain & greece expect june opening,2021-05-08,0,2021
10749,sara ali khan donates to sonu sood foundation to help purchase oxygen cylinders,2021-05-08,2,2021
10750,popular rj and film critic stutee ghosh ’ s ailing father dies of covid-19 complications,2021-05-08,1,2021
10751,bse odisha class 10 modalities and criteria for results released,2021-05-08,2,2021
10752,gobierno reconoce retraso llegada vacunas ...,2021-05-08,2,2021
10753,la nueva asamblea promedio edad 46 años,2021-05-08,2,2021
10754,puntos vacunación centro exposiciones cuentan ...,2021-05-08,2,2021
10755,"trap , género conquista industria musical",2021-05-08,2,2021
10756,recomendaciones usar aceites esenciales casa,2021-05-08,2,2021
10757,fondos luchar pandemia productores latinoamericanos comercio justo,2021-05-08,2,2021
10758,flower shortage mother 's day blamed covid shutdown,2021-05-08,2,2021
10759,entrenan abejas detectar covid-19 segundos,2021-05-08,1,2021
10760,¿cómo superar muerte familiar asumir proceso duelo contexto pandemia ecuador ?,2021-05-08,2,2021
10761,el programa visa hacia estados unidos avanza ...,2021-05-08,2,2021
10762,coronavirus argentina : parte fallecidos contagiados día,2021-05-09,1,2021
10763,"murió coronavirus ex gobernador santa fe , miguel lifschitz",2021-05-09,1,2021
10764,"murió miguel lifschitz , ex gobernador santa fe , afectado ...",2021-05-09,2,2021
10765,macri contó inmunizó ee.uu . vacuna johnson & johnson,2021-05-09,2,2021
10766,desiertos vacunas : países vacunas covid-19,2021-05-09,1,2021
10767,"nueva cepa dengue salta : sabe , síntomas , casos cuántos muertos",2021-05-09,2,2021
10768,pope back temporary suspension vaccine patent,2021-05-09,2,2021
10769,habilitan nuevo centro covid dispositivo testeo mar plata,2021-05-09,2,2021
10770,falleció docente porteño instituto superior n° 2 federico dickens,2021-05-09,2,2021
10771,'it 's like new year 's ' : spain end covid-19 state emergency,2021-05-09,1,2021
10772,spain lift state emergency amid legal uncertainty,2021-05-09,0,2021
10773,street party mark end spain 's lockdown,2021-05-09,0,2021
10774,"cristina pedroche , desolada tras muerte abuela covid : 'despedirse así horrible '",2021-05-09,2,2021
10775,las imágenes mundo deporte : así celebra ...,2021-05-09,2,2021
10776,luxury travel spain : seven reason sotogrande may ...,2021-05-09,0,2021
10777,spaniards return new normal state alarm expires,2021-05-09,2,2021
10778,"travel deal here , book now ?",2021-05-09,2,2021
10779,stabbing victim ‘ trapped spain ’ ex-partner awaits trial attempted murder,2021-05-09,0,2021
10780,ready to travel ? these 12 european islands are the safest ...,2021-05-09,2,2021
10781,+coronavirus hoy : ecuador supera 400.000 contagios+,2021-05-09,1,2021
10782,ecuador celebró día madre bajo confinamiento ...,2021-05-09,2,2021
10783,¿cuántas veces puede cobrar bono emergencia ecuador ?,2021-05-09,2,2021
10784,serenata visitas virtuales ; así vivió día madre ...,2021-05-09,2,2021
10785,"intensa actividad comercial azogues , rige ...",2021-05-09,2,2021
10786,doménica azuero absuelta investigación dopaje ...,2021-05-09,2,2021
10787,10 camiones cuerpo bomberos combaten fuerte ...,2021-05-09,2,2021
10788,miller bolaños dio primera victoria temporada ...,2021-05-09,2,2021
10789,"la pandemia marcó vidas , tumbó ; volvió luchadoras , optimistas dispuestas salir adelante hijos",2021-05-09,2,2021
10790,limpiaron exteriores hospital incumplir toque queda machala,2021-05-09,2,2021
10791,arribó vuelo 500.000 dosis sputnik v moscú,2021-05-10,2,2021
10792,autoridades nacionales recibieron delegación ...,2021-05-10,2,2021
10793,cómo “ súper vacuna ” efectiva coronavirus variantes probada mono,2021-05-10,1,2021
10794,pfizer-biontech llegó acuerdo china producir 1.000 millones vacunas covid-19 shanghai,2021-05-10,1,2021
10795,escándalo berisso : detuvieron hombre vender vacunas sinopharm coronavirus,2021-05-10,1,2021
10796,detectan casos variantes prioritarias viajeros,2021-05-10,2,2021
10797,argentina confirms first case covid-19 variant india ...,2021-05-10,1,2021
10798,"in argentina , doctor adapt covid-19 strain hospital",2021-05-10,1,2021
10799,coronavirus eeuu : comenzaron vacunar ...,2021-05-10,1,2021
10800,engañó mamá ir ver chayanne llevó vacunarse covid-19,2021-05-10,1,2021
10801,blame game spain street party break ...,2021-05-10,0,2021
10802,spain plan change law supreme court veto region ’ measure combat coronavirus,2021-05-10,0,2021
10803,fresh dispute erupts between spain morocco over western sahara leader,2021-05-10,0,2021
10804,viena capellanes sucumbe covid : mítica pastelería catering madrid despide 280 persona,2021-05-10,2,2021
10805,"carles francino narra covid : `` un ictus , perdí voz , mujer hijos cogieron '' - nius",2021-05-10,2,2021
10806,la vacuna johnson & johnson dejará ser prioritaria ...,2021-05-10,2,2021
10807,cdc approves at-home tests international testing ...,2021-05-10,2,2021
10808,"italy 's lazio region urge people take astrazeneca , j & j shot",2021-05-10,2,2021
10809,mobile world congress hires travel agency help steady nerves returning event,2021-05-10,2,2021
10810,india 's sterling wilson solar establishes eu headquarters ...,2021-05-10,2,2021
10811,ecuador autoriza arribo forzoso buque extranjero ...,2021-05-10,2,2021
10812,panificadores ecuador dicen subirán precio ...,2021-05-10,2,2021
10813,ecuador asistió recuperación niño secuestrado ...,2021-05-10,2,2021
10814,hinchas liga quito piden antonio valencia ...,2021-05-10,2,2021
10815,"transportistas protesta paralizan quito , ecuador",2021-05-10,2,2021
10816,covid-19 : ¿cómo beneficiaría américa latina liberación patentes ?,2021-05-10,1,2021
10817,¿cuán factible ( y conveniente ) puede ser compra privada ...,2021-05-10,2,2021
10818,"khabane lame , 'tiktoker ' utiliza lógica ridiculizar ...",2021-05-10,2,2021
10819,encuentran vida tres hermanos secuestrados oeste ...,2021-05-10,2,2021
10820,lawyer sued chevron ecuador pollution face n.y. ...,2021-05-10,2,2021
10821,argentina recibirá 4 millones dosis vacuna ...,2021-05-11,2,2021
10822,salud recibió 2 millones test antígenos ...,2021-05-11,2,2021
10823,vacunación covid extranjeros provincia : cómo inscribirse,2021-05-11,2,2021
10824,"tras perder padre coronavirus , matías almeyda quiso donar vacunas pueblo",2021-05-11,1,2021
10825,vacunas coronavirus : ¿qué produciendo latinoamérica ?,2021-05-11,1,2021
10826,furor voluntarios colectividad judía argentina ser parte ensayo vacuna israelí,2021-05-11,2,2021
10827,el “ hongo negro ” agrava cuadro pacientes covid-19 india : cuáles síntomas países,2021-05-11,1,2021
10828,entrenan abejas detectar covid lengua,2021-05-11,2,2021
10829,autoridades nacionales comitiva expertos hospital ...,2021-05-11,2,2021
10830,jonatan viale aislado familia coronavirus,2021-05-11,1,2021
10831,spanish economy showing sign post-covid recovery,2021-05-11,2,2021
10832,potential increase airport charges anticipated ...,2021-05-11,2,2021
10833,la desgracia ceba maría monte partida doble,2021-05-11,2,2021
10834,spain adopts landmark law protect 'gig ' delivery worker,2021-05-11,0,2021
10835,president fernández gain spain ’ s support financial negotiation vaccine patent,2021-05-11,0,2021
10836,el rallye team spain redobla apuesta internacional,2021-05-11,0,2021
10837,iberostar : movimiento 'wave change ' alía ...,2021-05-11,2,2021
10838,slovakians can now enter cyprus with only covid-19 ...,2021-05-11,1,2021
10839,gm food disparó beneficio 32 % último ejercicio completo manos china,2021-05-11,2,2021
10840,video new spanish s-81 submarine reaches water at last ...,2021-05-11,2,2021
