,Titulo,Ano,Cluster
3683,kun agüero informa contrajo coronavirus,2021,1
3684,sergio kun agüero coronavirus : “ sigo indicaciones médicos recuperarme ”,2021,1
3685,sergio kun agüero coronavirus,2021,1
3686,ecuador comenzó campaña vacunación coronavirus,2021,1
3687,"brasileños , chilenos argentinos , subieron peso pandemia",2021,0
3688,gonzález garcía supervisó campaña vacunación ...,2021,0
3689,covid-19 : cuáles mascarillas menos recomendables,2021,0
3690,terapia plasma sanguíneo pacientes covid disminuiría estancia uci tres días,2021,0
3691,"toque queda hoy , 21 enero : horarios provincia ...",2021,0
3692,japón coi confirman realización tokio 2020,2021,0
3693,nuevo operativo sanitario diagnóstico covid-19 ...,2021,0
3694,causa explican covid-19 mortal hombre mujeres,2021,0
3695,gianinna maradona confirmó hijo benjamín agüero coronavirus : “ te amo covidero ”,2021,1
3696,45 chico viaje egresados bariloche 43 volvieron contagiados covid,2021,0
3697,venezuela argentina bajan alto ritmo inflacionario mientras covid-19 golpea,2021,0
3698,"¿home office , sistema mixto trabajo oficina ? : modalidad eligen argentinos",2021,0
3699,medicamentos hipertensión seguros enfermos covid-19,2021,0
3700,interminable pesadilla covid : sigo enferma después seis me,2021,0
3701,científica argentina lideró estudio clave cómo ...,2021,0
3702,renunció jefe mayor español tras vacunarse ...,2021,0
3703,reportaron muerte luchador aníbal jr. complicaciones covid-19,2021,0
3704,jorge oñate sigue hospitalizado dado positivo covid-19 : sabe,2021,0
3705,sebastián sosa revela secuela covid-19 : `` se empezó caer pelo demasiado '',2021,0
3706,uruguay negocia johnson & johnson compra vacunas coronavirus sola dosis,2021,1
3707,"restricción circulación hoy , 23 enero : horarios buenos aire , salta , chaco , rosario ..",2021,0
3708,extienden 90 días prohibición despidos tope $ 500 mil indemnizaciones,2021,0
3709,"colombia supera 2 millones contagios covid-19 , sábado 23 enero : muertes diarias siguen borde 400",2021,0
3710,"miguel ruiz : `` frente covid , podemos ser víctima ...",2021,0
3711,miami mantiene abiertas toda escuelas aunque superó 350 mil contagios covid-19 curva alza,2021,0
3712,coronavirus argentina : cristina kirchner recibió vacuna sputnik v,2021,0
3713,trabajadores contraigan covid-19 continúan ...,2021,0
3714,"colombia registra 12.516 nuevos casos covid-19 , domingo 24 enero : nuevamente cerca 400 muertes diarias",2021,0
3715,ivermectina : tratar covid-19 provincia argentina usará medicamento aprobado,2021,0
3716,israel cerrará aeropuerto ben gurión do semanas frenar ingreso nuevas variantes coronavirus,2021,1
3717,carnaval 2021 : ¿qué podrá hacer tiempos covid-19 ?,2021,0
3718,menos cuatro jugadores águilas r.dominicana dan positivo covid-19,2021,0
3719,aeroméxico realizó primer traslado argentina méxico ...,2021,0
3720,denuncias delitos informáticos aumentaron 60 % advierten `` pata local '',2021,0
3721,"u adopt wealth tax , like argentina , help covid crisis",2021,0
3722,laboratorio moderna anunció vacuna covid-19 demostró eficacia frente nuevas cepas sudáfrica reino unido,2021,0
3723,olga sánchez cordero covid-19 : mostró resultados prueba pcr,2021,0
3724,comisaria ue dice explicación astrazeneca corte suministro vacunas insuficiente,2021,0
3725,protestas holanda toque queda decretado frenar avance coronavirus,2021,1
3726,"coronadengue argentina : e , cuántos casos ...",2021,0
3727,"tras aplicarse primera dosis vacuna rusa , ...",2021,0
3728,murió coronavirus reconocido médico hospital gutiérrez,2021,1
3729,colombia reporta 12.261 nuevos casos covid-19 lunes 25 enero,2021,0
3730,chile acusan china mentir cargamento cerezas exportación estrategia desviar origen real covid-19,2021,0
3731,"covid-19 : magnate mexicano carlos slim , hombre rico mundo , coronavirus",2021,0
3732,ivermectina : estudio desarrollado provincia tucumán sostiene eficaz prevenir tratar covid-19,2021,0
3733,"cómo hoy mercado wuhan , “ zona cero ” surgió covid-19",2021,0
3734,"martes , necesitará prueba covid negativa si quiere viajar unidos",2021,0
3735,pasará tres días duelo nacional decretó gobierno muerte carlos holmes trujillo,2021,0
3736,ángel brito mostró resultado hisopado,2021,0
3737,desarrollaron cápsulas bioseguridad transporte ...,2021,0
3738,madre covid-19 murió tras dar luz bebé : médicos intentan salvar vida pequeño,2021,0
3739,farmacéutica francesa sanofi ayudará pfizer biontech envasar vacuna covid-19,2021,0
3740,"sufría linfoma hodgkin curó tras contagiarse coronavirus , caso asombra científicos",2021,1
3741,argentina 2023 recuperará sólo do tercios perdió 2020,2021,0
3742,luis lacalle pou reunirá ministros decidir si flexibiliza cierre fronteras decretado coronavirus,2021,1
3743,china comenzó realizar pruebas anales detectar covid-19,2021,0
3744,test anal : china realiza nuevas pruebas detectar covid-19,2021,0
3745,"desgarrador relato sergio lapegüe internación coronavirus : silencio , oscuridad “ mazazo cabeza ”",2021,1
3746,twitter regresó cuenta león larregui tras comentarios falsos vacunas covid-19,2021,0
3747,alerta lanzaron bill melinda gate ocurriendo vacunación covid-19 mundo,2021,0
3748,piñera fernández estrenan unidad frente pandemia,2021,0
3749,así honras fúnebres ministro carlos holmes trujillo miércoles,2021,0
3750,ministerio fomenta investigación salud redes ...,2021,0
3751,academia medicina venezuela desconoció “ goticas milagrosas ” maduro pidió desinforme población,2021,0
3752,¿es argentina laboratorio pruebas vacuna rusa ?,2021,0
3753,carmen barbieri terapia intensiva coronavirus,2021,1
3754,preocupación salud carmen barbieri : trasladada terapia intensiva,2021,0
3755,olga sánchez cordero dio negativo covid-19 segunda prueba pcr,2021,0
3756,situación variantes sars-cov-2 amba,2021,0
3757,"97 años , sobrevivió nazi auschwitz ahora `` recuperación milagrosa '' coronavirus",2021,1
3758,peor día pandemia : coronavirus mató 18 mil persona mundo 24 horas,2021,1
3759,llega argentina tercer cargamento vacuna rusa ...,2021,0
3760,“ desigualdad inmunológica ” : sirve sólo países rico vacunas coronavirus,2021,1
3761,"misterio salud diego lainez : informó contagio covid , después borró información",2021,0
3762,salud definió tipo pacientes administrar suero ...,2021,0
3763,argentina desarrolla vacunas coronavirus,2021,0
3764,argentina pone marcha impuesto extraordinario grandes fortuna,2021,0
3765,"pampita furiosa criticaron tras contagiarse coronavirus : “ empatía cero , ¿cómo pueden insultarme enferma ? ”",2021,1
3766,"mejora salud carmen barbieri : sigue terapia intensiva coronavirus , fiebre",2021,1
3767,coronavirus china : hisopado anal detecta covid-19 obligatorio arriben,2021,0
3768,real betis confirmó diego lainez covid-19,2021,0
3769,"confirmó flavio mendoza dio positivo coronavirus , permanece internado pidió perdón hijo",2021,1
3770,falsas afirmaciones médico luis martínez ...,2021,0
3771,"rey felipe.- rey acude capilla ardiente arzobispo castrense , fallecido covid",2021,0
3772,apareciendo ahora tantas variantes coronavirus,2021,1
3773,carlos slim salió hospital ; seguirá tratamiento covid-19 casa,2021,0
3774,ocho países latinoamericanos empezaron ...,2021,0
3775,"ivermectina , fármaco buenos resultados covid ...",2021,0
3776,fernández tell davos covid-19 vaccine ‘ global public good ’,2021,0
3777,"pampita , embarazada cuatro me , dio positivo coronavirus",2021,1
3778,"distanciamiento social argentina ampliado : cuándo va , nuevas medidas posible vuelta aulas",2021,0
3779,extraño caso curación linfoma hodgkin coronavirus,2021,1
3780,falsas afirmaciones médico luis martínez ...,2021,0
3781,muere pintor abstracto español manuel salina causa covid-19,2021,0
3782,buena kun : recuperó covid,2021,0
3783,covid-19 : enero cerró cifra mensual alta casos octubre,2021,0
3784,chile recibió segundo cargamento casi do millones ...,2021,0
3785,coparticipación 2020 : pandemia golpeó transferencias ...,2021,0
3786,"plitidepsina , prometedor antiviral español covid-19 proveniente fondo mar",2021,0
3787,"murió abigail jiménez , niña impedido ingresar santiago estero medio restricciones coronavirus",2021,1
3788,covid-19 : falleció dueño supermercado cóndor oberá,2021,0
3789,"arturo velázquez , árbitro internacional mexicano , murió complicaciones covid-19",2021,0
3790,"misión oms visitó mercado wuhan , cuna ...",2021,0
3791,"mundo , argentina productividad inclusiva",2021,0
3792,solo 38 % argentinos aprueba gestión alberto fernández frenar covid-19,2021,0
3793,gigante farmacéutico bayer producirá vacuna curevac covid-19,2021,0
3794,gianni infantino aseguró mundial qatar 2022 jugará estadios llenos : “ el coronavirus derrotado aprendido vivir él ”,2021,1
3795,coronavirus : ladridos perro salvaron vida enfermo covid-19,2021,0
3796,diputado chavista murió covid-19 33 años,2021,0
3797,"colombia registra hoy 1 febrero 9.622 casos nuevos covid-19 , empiezan disminuir contagios fallecimientos",2021,0
3798,brigitte bardot afirmó coronavirus bueno : “ somos demasiados tierra ”,2021,1
3799,"presionado organizaciones salud , nicolás maduro ...",2021,0
3800,después covid : ¿hasta año retrocedieron economías ?,2021,0
3801,“ somos conejillos india ” : gustavo adolfo infante criticó vacuna sputnik v desató polémica,2021,0
3802,mala noticia river : jorge carrascal coronavirus debutará copa argentina,2021,0
3803,conexión méxico-buenos aires-moscú : así disparó sputnik v américa latina,2021,0
3804,"lancet publicó datos vacuna rusa sputnik v : mostró efectividad 91,6 % registró efectos adversos graf",2021,0
3805,periodista argentino sergio lapegüe internado cti coronavirus,2021,1
3806,"vacuna covid-19 méxico : así registro adultos mayores , paso paso",2021,0
3807,alerta real madrid : presidente florentino pérez ...,2021,0
3808,daniel casalnovo recibió alta tras pasar do semanas internado coronavirus : “ me quedaron muchas secuelas ”,2021,1
3809,covid-19 : pierde olfato contagiarse coronavirus,2021,0
3810,"murió cien años “ capitán tom ” , veterano segunda guerra mundial héroe confinamiento inglaterra",2021,0
3811,"diego schwartzman , australia : “ estar mundo tapabocas , coronavirus , prácticamente irreal ”",2021,1
3812,neokit alcanzó millón unidades detección masiva,2021,0
3813,joao félix positivo coronavirus,2021,1
3814,"argentina , ahora , 99,5 % eventos ...",2021,0
3815,"vacuna rusa sputnik v coronavirus efectos secundarios mínimos , según estudio fase 3 publicado lancet",2021,1
3816,aplicación permite detectar covid-19 sonido ...,2021,0
3817,empresas glaxosmithkline curevac trabajarán junta desarrollar nuevas vacunas contra mutaciones coronavirus,2021,1
3818,"“ ¡papá , reacciona favor ! ” : agonizante muerte hombre puertas hospital magdalena salina conmociona méxico",2021,0
3819,nuevo formulario difusión compras ...,2021,0
3820,yuri confirmó covid-19 gustavo adolfo infante lanzó ella : “ no mientas gente ”,2021,0
3821,estudio 64 embarazadas covid-19 confirmó transmisión feto,2021,0
3822,gobierno mintió ocultó gravedad covid-19 amlo : raymundo riva palacio,2021,0
3823,países américa latina recibirán vacunas ...,2021,0
3824,preocupación salud raúl rizzo : internado coronavirus,2021,1
3825,argentina : 6 cada mil persona recibieron menos ...,2021,0
3826,naturgy cierra 2020 pérdidas 347 millones covid marco regulatorio desfavorable,2021,0
3827,arroyo : “ nuestro objetivo generar piso ciudadanía ”,2021,0
3828,invierten $ 2000 millones fabricar motos suzuki argentina,2021,0
3829,mercedes d'alessandro : “ tenemos empezar ver ...,2021,0
3830,santa fe lleva analizados 150 genomas completos ...,2021,0
3831,pampita contó cuáles síntomas transita covid-19 : “ e virus espantoso ”,2021,0
3832,"selfie sergio lapegüe terapia intensiva , casco oxígeno : “ último paso caer vacío ”",2021,0
3833,jst amplió red colaborativa investigación ...,2021,0
3834,pentágono autorizó 1.000 militares apoyen campaña vacunación unidos,2021,0
3835,"cocinera flor equipo coronavirus , ...",2021,1
3836,"silencio verónica : ocultó covid-19 , contagió familia muertos 42 días después",2021,0
3837,cdmx continuará semáforo rojo próxima semana : ampliarán horarios restaurantes 9 pm,2021,0
3838,"aislada cuadro coronavirus , pampita recordó papá foto retro : “ un beso cielo ”",2021,1
3839,¿tenemos seguir desinfectando cosas traemos supermercado ?,2021,0
3840,"hombre mayores 55 años , habitantes estrato 2 casados , población fallecido covid-19 país según dane",2021,0
3841,negó pandemia covid-19 llamó gente ...,2021,0
3842,argentina dona oxígeno bolivia atender casos covid-19,2021,0
3843,"llegó malbrán 'covidseq ' , secuenciador permite `` vigilar '' covid-19",2021,0
3844,emmanuel gigliotti reveló haber disputado final puma covid-19 : “ la jugué bicho ”,2021,0
3845,"murió coronavirus osvaldo mércuri , histórico dirigente peronista bonaerense",2021,1
3846,"año muerte , mile chino recuerdan li wenliang , oftalmólogo dio aviso coronavirus",2021,1
3847,cementerios funerarias bolivia colapsaron aumento muertes covid-19,2021,0
3848,"hija jorge oñate entrega nuevo parte salud padre , tras varios días uci covid-19",2021,0
3849,"economía mundial podría perder usd 9,2 billones reparto desigual vacunas coronavirus",2021,1
3850,ecuador dará bono 200 dólares personal primera línea lucha covid-19,2021,0
3851,"ivermectina , antiparasitario provincias autorizan coronavirus",2021,1
3852,así funciona consentimiento informado recibir vacuna covid-19 colombia,2021,0
3853,"colombia reportó 6.009 casos nuevos covid-19 , ...",2021,0
3854,lan argentina dejó existir cerró operaciones país,2021,0
3855,"tráfico vacunas falsas , flamante mercado criminal pandémico toma fuerza américa latina",2021,0
3856,murió coronavirus periodista deportivo adrián di blasi,2021,1
3857,"toque queda hoy , 7 febrero : horarios provincia buenos aire , gba , caba , mar plata ...",2021,0
3858,bill gate puso fecha próxima pandemia dice diez peor coronavirus,2021,1
3859,coronavirus haití hoy : cuántos casos registraron 7 febrero,2021,1
3860,argentina : human right outrage province 's 'abusive ' quarantine,2021,0
3861,fauci vacuna : opina epidemiólogo retrasar segunda dosis,2021,0
3862,gonzález garcía supervisó operativo vacunación ...,2021,0
